Date,Year,Month,Day,Hour,Demand,Nuclear,Solar PV,Wind,Hydro (on-flow),Combined Cycle GT,Cogeneration,Coal,Pumping Turbine,Pumping Consumption,Andorra Balance,France Balance,Morocco Balance,Portugal Balance,Balearic Interconnection,Solar Thermal,Fuel Oil,Natural Gas - Steam Turbine,Hybridization,Non-renewable Waste,Other Renewables,Battery Charging,Battery Discharge,Balearic HVDC Link,Total Interconnection Balance,PV + Wind
2025-01-23 01:00:00,2025,1,23,1,24949.6,7092.6,0.0,8560.6,4070.9,3416.0,2345.8,420.5,0.0,-1140.5,-51.0,2544.0,0.0,-2793.5,-82.0,9.0,0.0,0.0,64.7,228.6,563.9,0.0,0.0,0.0,0.0,8560.6
2025-01-23 02:00:00,2025,1,23,2,23609.0,7094.6,0.0,7933.95,3866.2,3157.0,2341.2,413.0,0.0,-1108.0,-49.0,2544.0,0.0,-3343.95,-82.0,9.0,0.0,0.0,65.0,228.6,564.4,0.0,0.0,0.0,0.0,7933.95
2025-01-23 03:00:00,2025,1,23,3,23132.1,7093.6,0.0,7581.0,4084.25,3030.25,2343.2,413.0,0.0,-1728.0,-48.0,2544.0,0.0,-2962.5,-82.0,9.0,0.0,0.0,57.4,230.1,566.8,0.0,0.0,0.0,0.0,7581.0
2025-01-23 04:00:00,2025,1,23,4,23000.7,7094.6,0.0,7569.9,3964.5,3136.2,2343.9,413.0,0.0,-1728.0,-48.0,2775.0,0.0,-2927.8,-82.0,9.0,0.0,0.0,50.0,229.2,576.2,0.0,0.0,0.0,0.0,7569.9
2025-01-23 05:00:00,2025,1,23,5,23881.7,7093.6,0.0,7353.4,4295.55,3568.45,2348.3,413.0,0.0,-920.0,-49.0,2775.0,0.0,-2821.8,-82.0,9.0,0.0,0.0,46.1,227.5,574.6,0.0,0.0,0.0,0.0,7353.4
2025-01-23 06:00:00,2025,1,23,6,26767.0,7093.6,0.0,7042.95,4547.9,4851.25,2381.2,413.0,0.0,-816.9,-54.0,2873.6,0.0,-1707.8,-82.0,9.0,0.0,0.0,40.5,226.6,548.1,0.0,0.0,0.0,0.0,7042.95
2025-01-23 07:00:00,2025,1,23,7,31179.9,7094.6,14.2,7095.0,6628.2,5579.05,2405.6,612.8,113.0,-216.0,-67.0,2658.1,0.0,-636.95,-82.0,9.0,0.0,0.0,41.2,234.4,546.7,0.0,0.0,0.0,0.0,7109.2
2025-01-23 08:00:00,2025,1,23,8,33723.65,7094.6,337.9,6622.2,7157.6,6334.65,2415.3,733.0,357.35,0.0,-93.0,1939.1,-120.0,1426.2,-110.0,9.0,0.0,0.0,36.2,234.4,534.4,0.0,0.0,0.0,0.0,6960.099999999999
2025-01-23 09:00:00,2025,1,23,9,33816.0,7094.6,2574.05,6070.45,6572.8,5472.65,2428.3,730.0,162.8,-347.25,-83.0,3200.0,-380.0,-323.2,-135.0,9.0,0.0,0.0,57.5,231.4,530.9,0.0,0.0,0.0,0.0,8644.5
2025-01-23 10:00:00,2025,1,23,10,33144.1,7093.6,6098.825,5462.075,5452.4,5012.85,2423.7,665.0,105.1,-905.75,-85.0,3200.0,-530.0,-2024.7,-82.0,24.7,0.0,0.0,81.3,231.5,508.0,0.0,0.0,0.0,0.0,11560.9
2025-01-23 11:00:00,2025,1,23,11,32026.4,7093.6,8351.35,5197.8,4339.2,3713.0,2412.8,670.0,84.0,-1025.25,-86.0,3100.0,-620.0,-2445.2,-82.0,68.7,0.0,0.0,115.3,231.4,507.7,0.0,0.0,0.0,0.0,13549.150000000001
2025-01-23 12:00:00,2025,1,23,12,31628.0,7092.6,9545.85,5360.35,3774.4,3161.65,2408.8,625.0,0.0,-1063.25,-84.0,2900.0,-670.0,-3138.0,-82.0,97.9,0.0,0.0,119.1,231.4,498.2,0.0,0.0,0.0,0.0,14906.2
2025-01-23 13:00:00,2025,1,23,13,31644.733,7093.6,10383.2,5428.95,3700.85,3104.45,2414.9,620.0,0.0,-1135.75,-85.0,2650.0,-560.0,-3509.4,-82.0,109.7,0.0,0.0,135.8,226.4,499.033,0.0,0.0,0.0,0.0,15812.150000000001
2025-01-23 14:00:00,2025,1,23,14,30846.3,7090.6,10806.8,5012.95,3583.3,3094.25,2417.2,620.0,0.0,-830.7,-96.0,2600.0,-490.0,-3856.9,-82.0,126.2,0.0,0.0,143.7,226.3,505.6,0.0,0.0,0.0,0.0,15819.75
2025-01-23 15:00:00,2025,1,23,15,30484.2,7092.6,10651.8,4397.1,3797.1,4090.05,2422.4,570.0,0.0,-767.65,-95.0,2700.0,-420.0,-4273.4,-82.0,123.2,0.0,0.0,130.6,226.4,496.0,0.0,0.0,0.0,0.0,15048.9
2025-01-23 16:00:00,2025,1,23,16,30520.05,7090.6,8311.35,3531.45,5243.8,6287.3,2437.2,586.25,53.45,-1092.75,-93.0,2800.0,-250.0,-4616.4,-82.0,167.8,0.0,0.0,96.7,231.5,516.8,0.0,0.0,0.0,0.0,11842.8
2025-01-23 17:00:00,2025,1,23,17,31510.7,7091.6,3542.1,3233.7,6380.7,6867.3,2456.9,581.25,322.95,-214.5,-94.0,2800.0,0.0,-1737.9,-82.0,184.2,0.0,0.0,58.3,231.5,526.1,0.0,0.0,0.0,0.0,6775.799999999999
2025-01-23 18:00:00,2025,1,23,18,33278.0,7090.6,360.55,3611.25,7224.35,7156.05,2467.8,620.0,214.9,0.0,-83.0,3189.0,0.0,396.4,-102.0,98.6,0.0,0.0,22.9,231.5,541.6,0.0,0.0,0.0,0.0,3971.8
2025-01-23 19:00:00,2025,1,23,19,35061.5,7091.6,15.4,4421.45,7642.95,6986.6,2469.3,665.0,419.9,0.0,-86.0,3417.7,0.0,349.8,-120.0,40.2,0.0,0.0,25.5,231.6,540.5,0.0,0.0,0.0,0.0,4436.849999999999
2025-01-23 20:00:00,2025,1,23,20,35900.233,7091.6,0.1,5367.65,7581.8,6813.05,2469.3,667.5,365.7,0.0,-84.0,3422.0,0.0,248.9,-136.0,18.0,0.0,0.0,28.6,232.0,564.033,0.0,0.0,0.0,0.0,5367.75
2025-01-23 21:00:00,2025,1,23,21,34772.617,7091.6,0.1,6248.27,6988.08,6450.95,2470.15,576.5,163.0,-40.05,-79.0,3409.6,0.0,-66.05,-102.0,9.0,0.0,0.0,38.4,232.7,556.367,0.0,0.0,0.0,0.0,6248.370000000001
2025-01-23 22:00:00,2025,1,23,22,31426.15,7093.6,0.1,6868.75,6462.55,5750.35,2468.1,482.5,100.55,-758.25,-87.0,3100.0,0.0,-1487.0,-82.0,9.0,0.0,0.0,42.2,233.1,554.6,0.0,0.0,0.0,0.0,6868.85
2025-01-23 23:00:00,2025,1,23,23,28396.275,7092.6,0.1,7625.475,5869.6,4760.35,2427.0,413.0,0.0,-770.1,-79.0,2295.9,0.0,-2331.05,-82.0,9.0,0.0,0.0,55.1,233.4,551.9,0.0,0.0,0.0,0.0,7625.575000000001
2025-01-24 00:00:00,2025,1,24,0,26231.8,7092.9,0.0,8556.625,5046.475,2600.4,2302.0,415.0,199.0,-717.9,-38.0,2552.4,-130.0,-2243.6,-82.0,5.8,0.0,0.0,67.2,227.1,528.4,0.0,0.0,0.0,0.0,8556.625
2025-01-24 01:00:00,2025,1,24,1,24677.8,7092.9,0.0,9275.85,3883.45,1385.2,2195.1,414.0,640.15,-1020.6,-33.0,2729.0,-120.0,-1780.55,-82.0,5.3,0.0,0.0,71.7,215.9,530.4,0.0,0.0,0.0,0.0,9275.85
2025-01-24 02:00:00,2025,1,24,2,23383.55,7092.9,0.0,9538.125,2869.425,1531.2,2188.6,413.0,299.4,-1439.2,-31.0,2729.0,-130.0,-1907.65,-82.0,7.4,0.0,0.0,75.9,205.8,522.65,0.0,0.0,0.0,0.0,9538.125
2025-01-24 03:00:00,2025,1,24,3,23081.142,7092.9,0.0,9496.95,2592.375,1527.7,2185.317,413.0,299.5,-1698.0,-30.0,2729.0,-120.0,-1628.1,-82.0,5.7,0.0,0.0,77.8,195.0,524.0,0.0,0.0,0.0,0.0,9496.95
2025-01-24 04:00:00,2025,1,24,4,22924.733,7093.9,0.0,9614.75,2573.55,1515.2,2185.6,413.0,299.5,-1763.3,-30.0,2399.3,-120.0,-1379.7,-82.0,4.0,0.0,0.0,79.7,194.6,526.633,0.0,0.0,0.0,0.0,9614.75
2025-01-24 05:00:00,2025,1,24,5,23676.075,7092.9,0.0,9472.75,2599.175,1550.7,2183.9,413.0,299.5,-1648.5,-31.0,2500.0,-110.0,-962.4,-82.0,5.4,0.0,0.0,77.9,193.8,495.95,0.0,0.0,0.0,0.0,9472.75
2025-01-24 06:00:00,2025,1,24,6,26655.8,7092.9,0.0,9324.15,3838.0,1579.8,2216.6,419.25,392.75,-694.7,-37.0,2500.0,-110.0,24.5,-82.0,5.7,0.0,0.0,80.2,196.4,509.25,0.0,0.0,0.0,0.0,9324.15
2025-01-24 07:00:00,2025,1,24,7,31535.4,7093.9,6.5,9058.925,6105.125,1611.65,2346.4,413.0,707.55,-37.75,-48.0,2678.8,-421.3,1627.1,-82.0,9.0,0.0,0.0,75.8,195.0,520.7,0.0,0.0,0.0,0.0,9065.425
2025-01-24 08:00:00,2025,1,24,8,34106.25,7093.9,382.15,9364.725,7061.025,2202.65,2354.1,413.0,1215.95,0.0,-56.0,2052.6,-250.0,2805.25,-82.0,9.0,0.0,0.0,79.3,205.1,520.5,0.0,0.0,0.0,0.0,9746.875
2025-01-24 09:00:00,2025,1,24,9,34124.9,7092.9,2783.475,9132.6,6643.7,1809.1,2330.9,470.0,838.0,-39.0,-46.0,2700.0,-530.0,1274.225,-82.0,9.0,0.0,0.0,108.2,208.6,521.2,0.0,0.0,0.0,0.0,11916.075
2025-01-24 10:00:00,2025,1,24,10,33116.341,7092.9,6364.1,9196.525,5752.25,1507.6,2265.9,520.0,714.25,-39.0,-50.0,2700.0,-820.0,-1419.45,-82.0,41.0,0.0,0.0,150.7,210.0,511.566,0.0,0.0,0.0,0.0,15560.625
2025-01-24 11:00:00,2025,1,24,11,31771.65,7093.9,8581.3,9223.4,3568.6,1091.9,2172.8,570.0,409.5,-393.0,-49.0,2448.1,-820.0,-1912.1,-82.0,117.05,0.0,0.0,190.8,202.8,507.6,0.0,0.0,0.0,0.0,17804.699999999997
2025-01-24 12:00:00,2025,1,24,12,31264.687,7091.9,9823.15,9431.525,2979.9,673.75,2160.7,620.0,100.0,-1262.2,-48.0,1968.1,-820.0,-1737.95,-82.0,135.4,0.0,0.0,174.4,202.8,503.212,0.0,0.0,0.0,0.0,19254.675
2025-01-24 13:00:00,2025,1,24,13,30973.25,7091.9,10286.825,9528.075,2834.3,478.0,2130.0,620.0,0.0,-2147.0,-45.0,1908.9,-820.0,-1550.9,-82.0,139.15,0.0,0.0,203.3,192.8,492.4,0.0,0.0,0.0,0.0,19814.9
2025-01-24 14:00:00,2025,1,24,14,30432.358,7090.9,10028.875,10494.65,2516.6,463.0,2132.0,620.0,0.0,-2452.5,-59.0,1902.5,-760.0,-1735.3,-82.0,165.1,0.0,0.0,229.2,192.7,485.633,0.0,0.0,0.0,0.0,20523.525
2025-01-24 15:00:00,2025,1,24,15,30252.575,7092.9,9459.975,10597.7,2598.9,489.0,2125.9,570.0,9.75,-1244.8,-57.0,1632.6,-740.0,-2238.05,-82.0,237.1,0.0,0.0,225.7,192.8,482.1,0.0,0.0,0.0,0.0,20057.675000000003
2025-01-24 16:00:00,2025,1,24,16,30319.35,7090.9,7567.55,10578.2,3019.05,945.2,2133.4,522.5,138.9,-548.0,-57.0,977.9,-530.0,-1390.3,-102.0,296.95,0.0,0.0,207.4,152.9,490.8,0.0,0.0,0.0,0.0,18145.75
2025-01-24 17:00:00,2025,1,24,17,31196.217,7090.9,3322.2,10808.25,5299.2,2495.5,2220.7,477.5,1154.7,-80.0,-56.0,597.6,-330.0,-1019.1,-102.0,235.6,0.0,0.0,158.4,143.7,479.067,0.0,0.0,0.0,0.0,14130.45
2025-01-24 18:00:00,2025,1,24,18,32767.5,7090.9,372.25,11041.3,6811.4,2127.9,2291.2,413.0,1073.25,-39.0,-43.0,1117.4,-123.1,1092.0,-102.0,91.9,0.0,0.0,128.4,146.0,477.7,0.0,0.0,0.0,0.0,11413.55
2025-01-24 19:00:00,2025,1,24,19,34258.3,7091.9,0.7,10981.85,7033.1,1880.85,2298.8,343.0,1082.1,-0.5,-34.0,1794.5,-500.0,2238.7,-115.0,39.3,0.0,0.0,128.0,146.1,473.9,0.0,0.0,0.0,0.0,10982.550000000001
2025-01-24 20:00:00,2025,1,24,20,34890.2,7092.9,0.1,11213.3,6995.85,1798.0,2311.1,243.0,1096.5,-0.75,-33.0,1918.6,-400.0,2385.6,-128.0,39.0,0.0,0.0,136.7,146.6,474.7,0.0,0.0,0.0,0.0,11213.4
2025-01-24 21:00:00,2025,1,24,21,33711.3,7090.9,0.1,11282.45,6373.1,1655.0,2310.1,243.0,632.0,-114.5,-29.0,1882.1,-200.0,1714.25,-102.0,39.0,0.0,0.0,146.0,147.3,479.0,0.0,0.0,0.0,0.0,11282.550000000001
2025-01-24 22:00:00,2025,1,24,22,30507.6,7092.9,0.1,11269.1,4430.6,1410.25,2266.3,243.0,559.55,-220.0,-49.0,1598.8,-200.0,1262.2,-102.0,20.0,0.0,0.0,147.0,147.7,481.1,0.0,0.0,0.0,0.0,11269.2
2025-01-24 23:00:00,2025,1,24,23,27879.575,7092.9,0.1,11733.575,3524.95,1012.4,2162.2,243.0,715.75,-219.75,-43.0,303.4,-300.0,998.25,-82.0,9.0,0.0,0.0,155.1,145.6,478.1,0.0,0.0,0.0,0.0,11733.675000000001
2025-01-25 00:00:00,2025,1,25,0,26137.95,7103.6,0.0,12046.65,3578.4,881.0,1404.8,243.0,392.4,-847.0,-33.0,603.5,0.0,529.5,-82.0,9.0,0.0,0.0,157.9,125.0,475.2,0.0,0.0,0.0,0.0,12046.65
2025-01-25 01:00:00,2025,1,25,1,24451.858,7103.6,8.6,12353.775,3049.45,1039.0,1253.9,243.0,774.15,-1858.25,-29.0,1207.3,-239.7,-171.7,-82.0,56.5,0.0,0.0,158.8,126.0,458.433,0.0,0.0,0.0,0.0,12362.375
2025-01-25 02:00:00,2025,1,25,2,23233.125,7103.6,0.0,12365.125,2602.75,1420.9,1245.1,243.0,725.55,-2506.0,-27.0,1454.1,-700.0,31.2,-82.0,15.2,0.0,0.0,159.7,126.0,455.9,0.0,0.0,0.0,0.0,12365.125
2025-01-25 03:00:00,2025,1,25,3,22330.275,7104.6,0.0,12328.875,2655.4,1404.4,1242.8,243.0,379.4,-2717.0,-25.0,923.0,-550.0,-522.0,-82.0,9.6,0.0,0.0,159.2,126.1,449.9,0.0,0.0,0.0,0.0,12328.875
2025-01-25 04:00:00,2025,1,25,4,21952.85,7103.1,0.0,12231.4,2521.55,1402.6,1241.4,243.0,121.4,-2720.75,-25.0,596.2,-550.0,-586.85,-82.0,9.3,0.0,0.0,156.7,125.9,464.9,0.0,0.0,0.0,0.0,12231.4
2025-01-25 05:00:00,2025,1,25,5,22003.45,7103.6,0.0,12592.5,2580.2,1398.5,1241.7,243.0,78.9,-2717.5,-26.0,220.2,-550.0,-690.25,-82.0,9.4,0.0,0.0,155.5,125.8,469.9,0.0,0.0,0.0,0.0,12592.5
2025-01-25 06:00:00,2025,1,25,6,22747.125,7104.6,0.0,12603.575,2886.1,1291.7,1217.0,243.0,207.15,-2648.75,-28.0,-146.1,-600.0,-97.25,-82.0,6.6,0.0,0.0,153.9,125.0,485.6,0.0,0.0,0.0,0.0,12603.575
2025-01-25 07:00:00,2025,1,25,7,24298.008,7103.6,0.1,12665.25,3269.25,995.0,1195.55,243.0,176.6,-1131.5,-34.0,-2353.1,-50.0,1342.625,-82.0,1.4,0.0,0.0,151.1,124.4,480.733,0.0,0.0,0.0,0.0,12665.35
2025-01-25 08:00:00,2025,1,25,8,26044.45,7103.6,242.8,12833.0,4118.1,830.0,1195.95,243.0,399.7,-1322.5,-22.0,-2500.0,-200.0,1865.7,-153.0,3.4,0.0,0.0,156.3,124.1,476.3,0.0,0.0,0.0,0.0,13075.8
2025-01-25 09:00:00,2025,1,25,9,27599.45,7104.6,1601.95,12867.2,4136.1,1052.8,1191.3,300.0,368.0,-447.5,-28.0,-2500.0,-580.0,1716.1,-153.0,20.7,0.0,0.0,171.7,124.1,478.4,0.0,0.0,0.0,0.0,14469.150000000001
2025-01-25 10:00:00,2025,1,25,10,28426.375,7103.6,3900.15,12754.425,3889.2,1027.5,1188.1,350.0,982.35,-532.0,-34.0,-2500.0,-740.0,1445.05,-102.0,10.0,0.0,0.0,182.0,124.4,477.6,0.0,0.0,0.0,0.0,16654.575
2025-01-25 11:00:00,2025,1,25,11,28558.1,7103.6,6016.45,13195.825,3764.025,803.0,1188.0,400.0,799.3,-1165.5,-34.0,-2500.0,-400.0,321.5,-82.0,47.1,0.0,0.0,178.5,124.5,472.8,0.0,0.0,0.0,0.0,19212.275
2025-01-25 12:00:00,2025,1,25,12,28317.525,7102.8,7724.0,13664.575,3858.75,881.5,1166.7,400.0,331.9,-2183.3,-34.0,-2500.0,-743.1,-30.7,-82.0,146.6,0.0,0.0,185.2,124.6,479.0,0.0,0.0,0.0,0.0,21388.575
2025-01-25 13:00:00,2025,1,25,13,28829.625,7103.6,8588.625,14069.75,3906.6,1087.75,1156.4,400.0,492.5,-2470.1,-33.0,-2500.0,-750.0,-969.0,-82.0,172.7,0.0,0.0,186.0,124.7,470.1,0.0,0.0,0.0,0.0,22658.375
2025-01-25 14:00:00,2025,1,25,14,29029.817,7048.2,8853.525,14039.725,3197.25,1049.75,1156.9,400.0,442.65,-1920.8,-30.0,-2600.0,-760.0,-996.05,-82.0,164.1,0.0,0.0,182.6,125.1,458.867,0.0,0.0,0.0,0.0,22893.25
2025-01-25 15:00:00,2025,1,25,15,27775.35,7103.6,8579.85,14403.7,2927.75,878.95,1150.2,400.0,78.9,-2774.0,-28.0,-2600.0,-750.0,-934.9,-102.0,154.9,0.0,0.0,211.5,125.5,449.4,0.0,0.0,0.0,0.0,22983.550000000003
2025-01-25 16:00:00,2025,1,25,16,27317.625,7103.6,7421.875,14230.125,3151.525,1488.85,1119.0,350.0,202.15,-2424.8,-27.0,-2700.0,-750.0,-732.5,-153.0,94.6,0.0,0.0,215.3,125.6,477.3,0.0,0.0,0.0,0.0,21652.0
2025-01-25 17:00:00,2025,1,25,17,27296.052,7103.6,3364.65,13164.75,3899.85,2499.0,1155.5,300.0,553.0,-1170.7,-27.0,-2700.0,-711.5,163.85,-204.0,47.5,0.0,0.0,166.8,125.485,490.267,0.0,0.0,0.0,0.0,16529.4
2025-01-25 18:00:00,2025,1,25,18,28700.1,7101.6,394.35,12972.2,5014.1,2749.1,1414.1,243.0,453.55,-147.1,-30.0,-2700.0,0.0,1090.8,-235.0,16.3,0.0,0.0,112.3,118.7,494.6,0.0,0.0,0.0,0.0,13366.550000000001
2025-01-25 19:00:00,2025,1,25,19,30148.1,7101.6,0.3,13365.15,5442.3,2782.1,1468.1,243.0,735.05,-130.5,-34.0,-2232.9,-300.0,1170.0,-266.0,10.3,0.0,0.0,103.8,118.7,496.1,0.0,0.0,0.0,0.0,13365.449999999999
2025-01-25 20:00:00,2025,1,25,20,30594.533,7101.6,0.1,11826.85,5259.65,2337.6,1465.4,243.0,1122.1,-222.0,-35.0,-0.8,-300.0,1425.0,-266.0,10.8,0.0,0.0,77.9,118.7,504.633,0.0,0.0,0.0,0.0,11826.95
2025-01-25 21:00:00,2025,1,25,21,30433.3,7103.6,0.1,11663.3,5482.95,1947.1,1459.4,243.0,886.65,0.0,-31.0,970.4,-240.0,575.0,-235.0,9.4,0.0,0.0,76.1,118.7,503.6,0.0,0.0,0.0,0.0,11663.4
2025-01-25 22:00:00,2025,1,25,22,28243.65,7102.6,0.1,11591.525,5437.325,1633.25,1455.2,243.0,842.05,0.0,-25.0,-952.6,-200.0,890.0,-179.0,10.8,0.0,0.0,74.7,123.9,495.8,0.0,0.0,0.0,0.0,11591.625
2025-01-25 23:00:00,2025,1,25,23,25919.367,7103.6,0.1,12578.175,4533.475,1365.65,1443.9,243.0,827.45,-695.0,-20.0,-2240.0,-70.0,661.6,-102.0,9.0,0.0,0.0,87.0,135.8,482.617,0.0,0.0,0.0,0.0,12578.275
2025-01-26 00:00:00,2025,1,26,0,23999.675,7095.2,0.0,11948.4,3639.275,2062.45,1128.9,243.0,808.75,-1690.0,-38.0,-2846.3,0.0,1050.3,-82.0,9.0,0.0,0.0,84.3,145.1,466.3,0.0,0.0,0.0,0.0,11948.4
2025-01-26 01:00:00,2025,1,26,1,22457.225,7096.2,0.0,11531.25,3663.475,2070.95,1110.5,243.0,954.0,-1624.45,-33.0,-2912.0,-370.0,900.4,-82.0,9.0,0.0,0.0,85.3,150.6,464.0,0.0,0.0,0.0,0.0,11531.25
2025-01-26 02:00:00,2025,1,26,2,21362.125,7095.2,0.0,10744.6,3417.125,2067.2,1106.5,243.0,127.9,-2146.75,-31.0,-2636.0,-360.0,1528.65,-82.0,9.3,0.0,0.0,89.9,150.6,462.9,0.0,0.0,0.0,0.0,10744.6
2025-01-26 03:00:00,2025,1,26,3,20577.458,7097.2,0.0,10200.975,3183.65,2066.7,1111.5,243.0,91.65,-2648.0,-29.0,-2352.3,-370.0,1595.65,-82.0,9.7,0.0,0.0,97.4,150.7,460.633,0.0,0.0,0.0,0.0,10200.975
2025-01-26 04:00:00,2025,1,26,4,20354.65,7096.2,0.0,10688.35,3436.05,2081.7,1105.3,243.0,123.9,-2634.25,-29.0,-2795.1,-290.0,1566.7,-82.0,49.0,0.0,0.0,108.3,150.6,460.9,0.0,0.0,0.0,0.0,10688.35
2025-01-26 05:00:00,2025,1,26,5,20352.675,7074.2,0.0,11289.225,2982.4,2071.85,1101.5,243.0,90.15,-2932.75,-30.0,-2914.0,-310.0,1787.7,-82.0,9.9,0.0,0.0,135.1,150.5,460.9,0.0,0.0,0.0,0.0,11289.225
2025-01-26 06:00:00,2025,1,26,6,21119.375,6925.2,0.0,12076.125,2977.1,2238.35,1104.1,243.0,78.9,-2436.0,-32.0,-3000.0,-320.0,1974.0,-82.0,9.0,0.0,0.0,152.2,150.0,461.4,0.0,0.0,0.0,0.0,12076.125
2025-01-26 07:00:00,2025,1,26,7,21876.35,6754.2,0.3,12484.15,2790.9,2080.05,1105.4,243.0,292.15,-2069.0,-35.0,-2914.0,-400.0,1675.0,-82.0,9.0,0.0,0.0,158.0,149.6,459.6,0.0,0.0,0.0,0.0,12484.449999999999
2025-01-26 08:00:00,2025,1,26,8,22881.375,6660.0,333.65,12753.725,2800.15,1470.2,1099.7,243.0,797.95,-1729.5,-40.0,-2914.0,-330.0,2179.0,-153.0,4.3,0.0,0.0,170.0,149.3,461.9,0.0,0.0,0.0,0.0,13087.375
2025-01-26 09:00:00,2025,1,26,9,24329.65,6660.0,2111.175,13198.025,2929.35,1233.0,1107.2,243.0,450.4,-2334.0,-47.0,-2784.3,0.0,1377.0,-153.0,7.1,0.0,0.0,194.5,149.3,462.9,0.0,0.0,0.0,0.0,15309.2
2025-01-26 10:00:00,2025,1,26,10,25588.9,6659.0,4423.675,13595.925,2612.75,850.1,1095.8,243.0,162.9,-2679.0,-54.0,-2219.2,-300.0,971.15,-102.0,23.1,0.0,0.0,216.0,149.4,440.3,0.0,0.0,0.0,0.0,18019.6
2025-01-26 11:00:00,2025,1,26,11,26020.625,6660.0,5738.875,14094.0,2600.85,762.0,1095.1,300.0,162.7,-2763.8,-56.0,-2900.0,-300.0,726.0,-82.0,68.3,0.0,0.0,230.4,149.6,434.6,0.0,0.0,0.0,0.0,19832.875
2025-01-26 12:00:00,2025,1,26,12,26255.975,6637.5,7127.7,14437.175,2576.35,762.0,1054.5,300.0,80.15,-3352.05,-56.0,-2900.0,-680.0,392.6,-82.0,97.95,0.0,0.0,221.2,149.8,414.1,0.0,0.0,0.0,0.0,21564.875
2025-01-26 13:00:00,2025,1,26,13,26632.1,6637.5,7455.725,14826.425,2577.3,762.0,1054.1,350.0,102.15,-2931.25,-56.0,-2900.0,-680.0,176.2,-82.0,120.65,0.0,0.0,225.3,149.9,419.1,0.0,0.0,0.0,0.0,22282.15
2025-01-26 14:00:00,2025,1,26,14,27553.35,6636.5,7114.25,15042.8,2812.4,1261.5,1052.4,350.0,494.15,-2634.25,-53.0,-2897.5,-640.0,318.1,-82.0,86.8,0.0,0.0,222.4,150.1,393.7,0.0,0.0,0.0,0.0,22157.05
2025-01-26 15:00:00,2025,1,26,15,26829.95,6642.5,6249.775,15139.675,2742.7,1228.0,1052.9,350.0,464.15,-2497.25,-51.0,-2747.5,-560.0,1037.7,-102.0,80.2,0.0,0.0,234.8,150.3,390.0,0.0,0.0,0.0,0.0,21389.449999999997
2025-01-26 16:00:00,2025,1,26,16,26378.375,6678.2,4400.875,14983.4,2868.25,1275.3,1059.9,305.0,420.9,-2228.0,-50.0,-2700.0,-500.0,1523.6,-153.0,130.85,0.0,0.0,263.0,150.1,400.0,0.0,0.0,0.0,0.0,19384.275
2025-01-26 17:00:00,2025,1,26,17,26779.45,6690.2,1793.0,15631.35,3657.6,1138.75,1072.5,248.0,204.9,-2082.4,-49.0,-2691.25,-500.0,2936.4,-179.0,94.6,0.0,0.0,239.5,150.3,449.0,0.0,0.0,0.0,0.0,17424.35
2025-01-26 18:00:00,2025,1,26,18,28628.242,6699.2,234.875,15390.567,4241.5,860.35,1100.8,243.0,989.8,-1434.75,-52.0,-2700.0,0.0,3315.0,-235.0,42.0,0.0,0.0,216.4,150.3,466.2,0.0,0.0,0.0,0.0,15625.442
2025-01-26 19:00:00,2025,1,26,19,30030.875,6711.2,0.9,16526.625,4635.0,887.0,1106.6,243.0,1132.5,-1465.75,-55.0,-2700.0,0.0,3015.0,-266.0,121.1,0.0,0.0,216.4,150.3,472.0,0.0,0.0,0.0,0.0,16527.525
2025-01-26 20:00:00,2025,1,26,20,31077.75,6721.2,0.1,16735.0,4728.15,770.75,1110.1,243.0,1127.5,-1276.0,-55.0,-1287.3,-50.0,2719.85,-266.0,118.7,0.0,0.0,216.6,150.3,470.8,0.0,0.0,0.0,0.0,16735.1
2025-01-26 21:00:00,2025,1,26,21,30869.225,6731.2,0.1,17009.375,4724.55,898.5,1081.8,243.0,1060.6,-1445.4,-48.0,-959.7,-500.0,2623.1,-235.0,9.0,0.0,0.0,217.1,150.3,458.7,0.0,0.0,0.0,0.0,17009.475
2025-01-26 22:00:00,2025,1,26,22,28436.075,6742.2,0.1,16282.075,4166.2,749.7,1076.5,243.0,840.9,-1572.5,-47.0,-1515.1,-300.0,2016.7,-204.0,65.5,0.0,0.0,213.3,150.2,453.3,0.0,0.0,0.0,0.0,16282.175000000001
2025-01-26 23:00:00,2025,1,26,23,25700.5,6753.2,0.1,16385.15,3348.9,1157.6,1082.1,243.0,363.4,-2232.5,-42.0,-2788.8,-300.0,1984.4,-102.0,35.4,0.0,0.0,213.0,150.2,449.35,0.0,0.0,0.0,0.0,16385.25
2025-01-27 00:00:00,2025,1,27,0,23380.5,6699.6,0.0,15991.2,2246.65,1643.75,1062.8,243.0,78.9,-2451.05,-34.0,-2682.0,0.0,850.45,-102.0,6.4,0.0,0.0,197.5,149.9,379.4,0.0,0.0,0.0,0.0,15991.2
2025-01-27 01:00:00,2025,1,27,1,21684.116,6683.9,0.0,13754.8,2147.8,1727.383,1049.7,243.0,78.9,-3144.667,-30.0,-2682.0,0.0,1361.1,-102.0,8.3,0.0,0.0,194.9,149.9,368.1,0.0,0.0,0.0,0.0,13754.8
2025-01-27 02:00:00,2025,1,27,2,21031.85,6693.9,0.0,13079.0,2178.15,1861.9,1050.4,243.0,78.9,-3173.5,-29.0,-2682.0,0.0,1642.6,-81.6,8.0,0.0,0.0,193.9,150.0,368.2,0.0,0.0,0.0,0.0,13079.0
